True Value,No.,Si,Ti,Al,Cr,Fe,Ca,Mg,Mn,Na,H2O (ppm)*,Predict_SVC,pro_SVC,predict_pro_SVC
0,2136,8.303030303,0.93220339,2.095238095,1.6666666669999999,7.47826087,5.897959183999999,4.756097561,3.0,0.920245399,14.46792721,-100.0,0.6480012588697677,1
0,2137,7.96969697,1.0169491529999999,2.452380952,0.166666667,5.565217391,6.897959183999999,5.048780488,1.5,0.736196319,9.701965704,-100.0,0.38725317225342004,-100
0,2138,8.03030303,1.1864406779999999,2.595238095,0.5,7.434782609,6.040816327000001,4.365853659,3.0,1.104294479,19.74452744,-100.0,0.7554666323989647,1
0,2139,8.151515152,1.440677966,2.333333333,0.0,7.6521739129999995,5.979591837,4.487804878,3.0,0.920245399,44.08497368,1.0,0.9954266263751543,1
0,2140,8.121212121000001,1.6101694919999998,1.8333333330000001,0.333333333,6.913043478,5.632653061,5.926829268,3.0,1.288343558,43.91476078,1.0,0.9869299844103822,1
0,2141,8.242424242,1.1864406779999999,2.4761904759999998,0.666666667,6.304347826,7.020408163,3.7560975610000003,2.0,0.736196319,31.14879246,1.0,0.9909815542323849,1
0,2142,7.96969697,1.1864406779999999,2.666666667,0.0,7.2173913039999995,6.102040816000001,4.56097561,3.0,0.736196319,32.34028284,1.0,0.9596642145016429,1
0,2143,8.121212121000001,0.762711864,2.5,0.833333333,6.913043478,5.93877551,5.048780488,2.5,0.7975460120000001,23.99985022,1.0,0.9240711910852946,1
0,2144,8.484848485,0.762711864,1.6666666669999999,0.333333333,8.043478261,5.163265306,6.073170732,3.5,0.7975460120000001,14.97856594,-100.0,0.6962085620734102,1
0,2145,8.242424242,0.5932203389999999,2.095238095,0.666666667,5.826086957,6.285714286,5.756097561,2.0,1.042944785,38.80837346,1.0,0.9806075485414228,1
0,2146,7.090909091,1.7796610169999998,3.261904762,1.0,6.913043478,6.612244897999999,4.146341463,2.0,0.736196319,22.80835984,1.0,0.926266975563807,1
0,2147,9.151515152,0.847457627,1.595238095,0.333333333,6.695652174,5.979591837,5.024390244,2.5,0.306748466,42.7232704,1.0,0.9999943633309909,1
0,2148,7.515151515,1.101694915,2.761904762,0.333333333,6.0,7.653061224,4.0,1.5,0.6748466259999999,42.21263168,1.0,0.9849004904804799,1
0,2149,8.393939394,0.762711864,2.285714286,0.0,7.739130435,5.7959183670000005,4.853658537,3.0,0.736196319,29.61687626,1.0,0.9658698068556972,1
0,2150,7.96969697,1.271186441,2.642857143,1.5,6.086956522,5.285714286,5.780487805,2.5,1.3496932519999998,27.0636826,1.0,0.9605501744469845,1
0,2151,8.484848485,0.6779661020000001,2.357142857,3.5,4.043478261000001,5.265306122,6.585365854,2.5,0.6748466259999999,34.55305068,1.0,0.9664763596833207,1
0,2152,9.484848485,0.6779661020000001,1.6666666669999999,2.333333333,4.608695652,4.87755102,6.341463415,1.5,1.104294479,28.25517298,1.0,0.9972768119832129,1
0,2153,8.909090909,1.0169491529999999,1.761904762,0.166666667,7.391304347999999,5.346938776,5.146341463,3.5,1.3496932519999998,51.91476758,1.0,0.9999984616808518,1
0,2154,9.696969697,0.169491525,1.523809524,2.0,2.565217391,6.632653061,5.56097561,2.5,1.288343558,30.63815374,1.0,0.979974953308848,1
0,2155,8.242424242,1.101694915,2.642857143,2.333333333,5.608695652000001,5.428571429,5.414634146,2.0,1.104294479,34.38283778,1.0,0.9940456300887296,1
0,2156,7.96969697,1.101694915,2.5,1.6666666669999999,5.7826086960000005,5.673469387999999,5.804878049,3.0,1.042944785,27.57432134,1.0,0.9158687915103263,1
0,2157,7.757575758,0.93220339,3.071428571,2.0,6.086956522,5.632653061,5.0,3.0,1.533742331,29.78708918,1.0,0.9325203390693353,1
0,2158,7.878787879,1.101694915,2.928571429,2.333333333,4.9130434780000005,5.367346939,6.024390244,1.5,1.165644172,33.87219904,1.0,0.9862651641283661,1
0,2159,9.303030303,0.508474576,1.380952381,2.333333333,4.0869565219999995,5.530612245,6.6829268289999995,3.0,0.9815950920000001,38.46794764,1.0,0.9881924784800955,1
0,2160,8.606060606,0.93220339,2.30952381,1.5,5.956521738999999,5.469387755,5.341463415,2.5,1.165644172,36.4253927,1.0,0.9947941430260889,1
0,2161,8.272727273,1.0169491529999999,2.30952381,1.5,6.086956522,5.87755102,5.195121951,3.0,1.472392638,38.97858636,1.0,0.9896499826368652,1
0,2162,8.545454545,0.93220339,2.404761905,1.333333333,5.956521738999999,5.244897958999999,5.4878048779999995,2.5,1.3496932519999998,41.36156712,1.0,0.9969445166000332,1
0,2163,8.575757576,0.762711864,2.761904762,2.666666667,5.0,5.857142857,4.536585366000001,3.0,1.226993865,35.91475398,1.0,0.9915843753227825,1
0,2164,8.121212121000001,1.101694915,2.595238095,2.5,6.043478261000001,5.591836735,5.12195122,3.0,1.411042945,31.14879246,1.0,0.9774007876074129,1
0,2165,8.666666667000001,0.423728814,2.5,1.6666666669999999,5.043478261000001,6.1836734689999995,4.780487805,2.0,1.7177914109999999,26.04240514,1.0,0.9635771016082155,1
0,2166,8.606060606,0.508474576,2.261904762,3.666666667,3.739130435,6.0,5.87804878,2.0,0.858895706,30.97857956,1.0,0.9785559062955121,1
0,2167,8.181818182,1.101694915,2.452380952,1.6666666669999999,5.695652174,5.775510204,5.4878048779999995,2.0,1.104294479,28.08496008,1.0,0.9806482934382351,1
0,2168,8.242424242,1.1864406779999999,2.5,1.166666667,6.304347826,5.1836734689999995,5.6829268289999995,3.5,0.920245399,29.10623754,1.0,0.9301544780074231,1
0,2169,7.151515152000001,1.5254237290000001,3.19047619,1.5,6.3478260870000005,5.836734694,5.2926829269999995,3.0,1.165644172,28.08496008,1.0,0.8672339589534264,1
0,2170,8.0,0.93220339,2.19047619,0.833333333,6.956521738999999,6.673469387999999,4.487804878,3.5,1.595092025,22.1275082,-100.0,0.737943716184263,1
0,2171,8.212121212000001,1.101694915,1.952380952,0.666666667,7.956521738999999,5.285714286,5.585365854,3.5,1.226993865,38.63816054,1.0,0.9850655381538418,1
0,2172,8.212121212000001,0.93220339,2.19047619,1.166666667,6.6521739129999995,6.326530612000001,4.7073170730000005,3.0,1.226993865,15.31899176,-100.0,0.5229738748200845,1
0,2173,7.909090909,0.93220339,2.30952381,1.0,7.086956522,6.244897958999999,4.9024390239999995,3.5,1.226993865,16.34026923,-100.0,0.4659423760387088,-100
0,2174,7.7878787879999996,1.271186441,2.3809523809999997,0.166666667,7.913043478,5.897959183999999,4.87804878,4.0,1.472392638,20.42537908,-100.0,0.5924695036475713,1
0,2175,8.121212121000001,1.101694915,2.1190476190000003,0.0,7.52173913,6.285714286,4.609756098,4.0,1.165644172,33.3615603,1.0,0.9354006252879469,1
0,2176,8.181818182,0.423728814,2.166666667,1.166666667,6.565217391,5.918367347,5.56097561,3.5,1.226993865,22.97857274,-100.0,0.7520639612702138,1
0,2177,8.363636364,0.6779661020000001,2.047619048,1.0,7.695652174,5.551020407999999,5.268292683,3.0,1.288343558,18.21261124,-100.0,0.7827992962692222,1
0,2178,8.0,1.1864406779999999,2.166666667,0.166666667,7.434782609,6.571428571,4.390243902,1.5,1.533742331,18.04239833,1.0,0.8783387445918049,1
0,2179,8.515151515,1.0169491529999999,1.714285714,0.166666667,7.7826086960000005,5.857142857,5.12195122,4.0,1.226993865,25.53176642,1.0,0.9029203453449421,1
0,2180,8.393939394,0.93220339,1.69047619,0.833333333,6.086956522,6.408163265,5.341463415,2.0,2.331288344,20.7658049,1.0,0.9248120058173078,1
0,2181,7.909090909,1.0169491529999999,2.166666667,1.0,7.391304347999999,6.367346939,4.6829268289999995,3.5,1.411042945,31.82964412,1.0,0.9542768824534797,1
0,2182,7.878787879,0.93220339,2.19047619,1.5,6.391304347999999,6.081632653,5.609756097999999,3.0,1.7177914109999999,23.48921148,1.0,0.8673952773605627,1
0,2183,8.575757576,0.93220339,1.6666666669999999,0.0,7.695652174,6.244897958999999,4.658536585,3.0,1.472392638,15.31899176,-100.0,0.5265447865468471,1
0,2184,8.121212121000001,1.0169491529999999,2.30952381,1.0,6.47826087,6.408163265,4.756097561,3.0,1.3496932519999998,23.48921148,1.0,0.8769762304247426,1
0,2185,8.060606061,1.101694915,2.238095238,0.166666667,7.6521739129999995,6.12244898,4.658536585,4.5,1.226993865,38.12752182,1.0,0.9305364437516712,1
0,2186,8.666666667000001,0.254237288,1.357142857,1.5,9.52173913,2.346938776,8.780487805,4.0,0.858895706,29.10623754,1.0,0.9682317405680595,1
0,2187,8.393939394,0.762711864,1.80952381,1.166666667,6.7826086960000005,6.2040816329999995,5.243902439,3.0,1.288343558,21.78708238,1.0,0.8924410947974046,1
0,2188,7.909090909,1.101694915,2.166666667,0.833333333,6.130434782999999,6.551020407999999,5.219512195,3.0,1.411042945,25.87219224,1.0,0.8870772599015824,1
0,2189,8.848484848,0.169491525,1.523809524,0.666666667,6.869565217000001,6.326530612000001,5.146341463,3.5,1.226993865,35.06368942,1.0,0.977958418460426,1
0,2190,8.696969697,0.762711864,1.976190476,1.6666666669999999,5.304347826,6.06122449,5.219512195,4.5,1.595092025,25.53176642,-100.0,0.7457556287784088,1
0,2191,8.333333332999999,0.847457627,1.857142857,0.833333333,7.260869565,6.0,5.341463415,2.5,1.042944785,47.99987064,1.0,0.997186617955896,1
0,2192,7.757575758,1.0169491529999999,2.642857143,0.833333333,6.3478260870000005,6.020408163,5.219512195,3.0,1.595092025,32.51049576,1.0,0.9324872892020488,1
0,2193,8.181818182,0.847457627,2.333333333,1.0,5.695652174,6.653061224,4.731707317,2.5,1.472392638,44.76582534,1.0,0.9945846227665496,1
0,2194,8.272727273,0.6779661020000001,2.19047619,1.5,5.869565217000001,6.4897959179999996,4.9024390239999995,3.5,1.533742331,18.89346289,-100.0,0.5509843297265413,1
0,2195,8.636363636,0.762711864,1.571428571,0.0,7.304347826,6.142857143,5.195121951,3.5,1.104294479,19.91474035,-100.0,0.7747794110000823,1
0,2196,8.0,0.6779661020000001,2.285714286,1.166666667,6.695652174,6.102040816000001,5.2926829269999995,4.0,1.472392638,28.25517298,-100.0,0.7907578737303489,1
0,2197,8.060606061,0.847457627,2.166666667,1.166666667,7.608695652000001,4.734693878,6.4878048779999995,2.5,1.288343558,40.51050256,1.0,0.9890562164089124,1
0,2198,8.090909091,1.0169491529999999,2.285714286,0.333333333,6.695652174,5.612244897999999,5.6829268289999995,3.5,1.288343558,24.51048894,1.0,0.8183357012511776,1
0,2199,8.818181818,0.762711864,2.0714285709999998,1.8333333330000001,6.6521739129999995,6.2040816329999995,4.12195122,3.0,1.226993865,16.17005631,-100.0,0.6272248913635575,1
0,2200,8.909090909,0.6779661020000001,2.095238095,1.333333333,8.347826087,4.081632653,5.634146341,4.0,0.9815950920000001,27.40410842,1.0,0.971422772541228,1
0,2201,8.818181818,0.33898305100000004,1.761904762,2.0,6.304347826,5.530612245,5.853658537,2.5,1.042944785,18.38282416,1.0,0.9033054172059467,1
0,2202,9.151515152,0.6779661020000001,1.714285714,0.833333333,6.7826086960000005,5.897959183999999,4.780487805,3.0,0.6748466259999999,23.14878566,1.0,0.9555506149393466,1
0,2203,8.818181818,0.762711864,2.0238095240000002,2.0,7.47826087,5.530612245,4.487804878,2.5,1.226993865,31.82964412,1.0,0.9999881601299079,1
0,2204,8.848484848,1.1864406779999999,2.3809523809999997,2.166666667,6.913043478,4.8571428569999995,4.756097561,2.5,0.920245399,26.04240514,1.0,0.9930811037816729,1
0,2205,8.666666667000001,0.33898305100000004,1.5,0.833333333,6.47826087,5.7959183670000005,6.195121951,3.5,0.9815950920000001,42.7232704,1.0,0.9696924252688932,1
0,2206,8.454545455,0.93220339,1.785714286,0.0,7.434782609,5.612244897999999,5.609756097999999,5.0,1.104294479,36.76581852,1.0,0.8605083978860134,1
0,2207,8.121212121000001,0.93220339,1.761904762,0.166666667,7.434782609,6.081632653,5.536585366000001,5.0,0.920245399,24.51048894,-100.0,0.5838127989445615,1
0,2208,8.787878787999999,0.169491525,1.428571429,2.333333333,5.608695652000001,6.12244898,5.9024390239999995,2.5,1.472392638,41.1913542,1.0,0.9958561648477854,1
0,2209,8.333333332999999,0.847457627,1.976190476,0.166666667,6.304347826,6.448979592000001,5.146341463,2.5,1.533742331,20.25516618,1.0,0.8203928215720956,1
0,2210,8.242424242,1.0169491529999999,1.928571429,0.0,8.130434783,5.285714286,5.634146341,4.0,1.288343558,35.91475398,1.0,0.9555863482602329,1
0,2211,7.96969697,1.0169491529999999,2.261904762,0.666666667,7.6521739129999995,5.7959183670000005,5.0,5.0,1.533742331,41.87220584,1.0,0.9166222270821343,1
0,2212,8.242424242,0.847457627,1.880952381,0.5,7.608695652000001,5.755102041000001,5.463414633999999,4.0,1.165644172,31.31900538,1.0,0.9206223209533263,1
0,2213,8.272727273,1.101694915,2.047619048,0.0,6.7826086960000005,6.530612245,4.634146341,3.5,1.779141104,36.08496688,1.0,0.9755634924637451,1
0,2214,8.272727273,0.169491525,2.0238095240000002,0.666666667,4.869565217,6.408163265,6.390243902000001,2.5,0.858895706,28.76581172,1.0,0.8293589781416504,1
0,2215,8.0,0.93220339,2.357142857,0.666666667,7.086956522,5.959183672999999,5.12195122,3.0,1.3496932519999998,20.25516618,-100.0,0.7690664802640782,1
0,2216,8.272727273,1.1864406779999999,2.30952381,0.5,7.391304347999999,5.7959183670000005,4.658536585,4.0,1.288343558,32.68070866,1.0,0.9592158978962313,1
0,2217,8.121212121000001,1.0169491529999999,2.214285714,0.5,7.565217391,5.612244897999999,5.365853659,2.5,1.411042945,61.95732932,1.0,0.9999945093883296,1
0,2218,8.242424242,1.0169491529999999,2.047619048,0.166666667,6.7826086960000005,6.142857143,5.219512195,2.5,1.165644172,25.87219224,1.0,0.95401647531326,1
0,2219,7.9393939389999995,1.271186441,2.19047619,0.833333333,8.173913042999999,5.1836734689999995,5.56097561,3.5,1.226993865,42.38284458,1.0,0.9858891389512386,1
0,2220,7.878787879,0.5932203389999999,2.642857143,1.5,3.913043478,6.020408163,6.609756097999999,2.0,1.3496932519999998,49.70199974,1.0,0.9434385683656714,1
0,2221,7.9393939389999995,0.508474576,2.3809523809999997,0.333333333,9.652173913,1.87755102,9.0,3.5,0.9815950920000001,24.85091476,1.0,0.9112444968508441,1
0,2222,7.9393939389999995,0.93220339,2.4761904759999998,0.333333333,7.260869565,6.387755102000001,4.43902439,4.0,1.3496932519999998,25.3615535,-100.0,0.7291723149626266,1
0,2223,7.848484847999999,1.440677966,2.261904762,0.333333333,7.956521738999999,5.5102040820000004,5.365853659,3.5,1.288343558,28.08496008,1.0,0.9365041744900305,1
0,2224,8.060606061,1.101694915,2.214285714,0.666666667,8.0,4.959183673,5.87804878,3.0,1.3496932519999998,31.31900538,1.0,0.9766351204727332,1
0,2225,8.242424242,1.101694915,2.0,0.166666667,7.47826087,6.020408163,4.87804878,4.0,1.3496932519999998,24.17006312,1.0,0.8179459780447569,1
0,2226,8.151515152,1.101694915,1.8333333330000001,0.0,8.086956522000001,5.775510204,5.219512195,3.5,1.533742331,30.46794082,1.0,0.9619369643210252,1
0,2227,8.333333332999999,1.101694915,2.047619048,0.166666667,6.869565217000001,6.265306122,4.804878049,3.5,1.3496932519999998,26.55304388,1.0,0.9098657393205917,1
0,2228,8.878787878999999,0.33898305100000004,2.0,1.333333333,3.739130435,6.448979592000001,5.804878049,2.5,1.165644172,28.08496008,1.0,0.9227923995095952,1
0,2229,9.636363636,0.33898305100000004,1.642857143,1.6666666669999999,7.739130435,4.734693878,4.756097561,4.0,1.288343558,22.1275082,1.0,0.9317937353622399,1
0,2230,8.939393939,0.508474576,2.238095238,1.166666667,6.739130435,5.224489796,5.0731707319999995,2.5,0.9815950920000001,26.38283096,1.0,0.9811768271262246,1
0,2231,9.393939394,0.423728814,1.904761905,1.0,3.130434783,5.5102040820000004,6.853658537,2.5,0.36809816,16.85090796,1.0,0.824303468434286,1
0,2232,9.424242424,0.5932203389999999,1.619047619,1.6666666669999999,7.7826086960000005,4.163265306,5.804878049,3.0,0.736196319,13.27643683,1.0,0.8050270564118025,1
0,2233,9.181818182,0.423728814,1.761904762,2.166666667,5.913043478,4.306122449,6.9024390239999995,2.5,0.7975460120000001,16.34026923,1.0,0.9325442762487783,1
0,2234,8.515151515,1.101694915,2.904761905,2.333333333,6.913043478,5.285714286,3.7317073169999997,3.5,1.901840491,20.595592,-100.0,0.7843416784037944,1
0,2235,9.060606061,0.33898305100000004,2.095238095,1.6666666669999999,3.130434783,6.102040816000001,6.195121951,1.5,0.7975460120000001,34.21262486,1.0,0.9859162277065607,1
0,2236,9.333333332999999,0.254237288,1.476190476,3.0,4.0,5.469387755,6.658536585,1.5,1.042944785,31.99985702,1.0,0.9959844328844881,1
0,2237,9.757575758,0.084745763,1.476190476,1.8333333330000001,4.565217391,5.693877551,5.6829268289999995,3.0,1.104294479,17.02112087,-100.0,0.7641645200465778,1
0,2238,9.545454545,0.084745763,1.476190476,3.166666667,4.652173913,5.346938776,6.073170732,2.5,0.9815950920000001,20.08495326,1.0,0.9526708590269757,1
0,2239,8.878787878999999,1.0169491529999999,1.642857143,1.0,7.695652174,5.775510204,4.56097561,3.5,1.104294479,30.127515000000002,1.0,0.9910962823442165,1
0,2240,8.96969697,0.33898305100000004,1.69047619,2.666666667,8.913043477999999,3.326530612,6.585365854,4.0,0.9815950920000001,35.74454106,1.0,0.9958151099211736,1
0,2241,9.090909091,0.423728814,1.80952381,2.833333333,4.739130435,6.12244898,5.12195122,3.0,1.411042945,20.7658049,1.0,0.8762734653288896,1
0,2242,9.333333332999999,0.169491525,1.619047619,2.666666667,3.4347826089999995,5.06122449,7.3170731710000005,2.0,1.226993865,23.99985022,1.0,0.967482080273113,1
0,2243,9.181818182,0.169491525,1.619047619,4.166666667,3.3043478260000003,5.346938776,6.975609756,1.5,1.104294479,20.595592,1.0,0.9771106817035743,1
0,2244,9.484848485,0.33898305100000004,1.333333333,2.0,5.173913043,5.755102041000001,5.780487805,2.5,1.042944785,28.93602462,1.0,0.991765128127487,1
0,2245,8.848484848,0.169491525,2.261904762,1.166666667,7.3478260870000005,5.591836735,4.634146341,3.0,1.042944785,15.82963049,-100.0,0.48419050543485864,-100
0,2246,9.212121212000001,0.33898305100000004,1.619047619,2.5,6.6521739129999995,5.06122449,5.56097561,3.5,1.165644172,19.0636758,1.0,0.8799608936979627,1
0,2247,8.818181818,0.254237288,2.166666667,2.166666667,4.9130434780000005,5.265306122,6.341463415,2.5,0.9815950920000001,21.10623072,1.0,0.8967501338350747,1
0,2248,8.696969697,0.5932203389999999,2.0714285709999998,1.166666667,7.043478261000001,5.755102041000001,4.780487805,3.5,1.226993865,21.61686946,1.0,0.8319523157714728,1
0,2249,9.242424242,0.169491525,1.595238095,2.333333333,3.347826087,5.87755102,6.658536585,2.0,1.042944785,22.1275082,1.0,0.9454366521314147,1
0,2250,8.515151515,0.5932203389999999,2.952380952,0.5,5.260869565,5.755102041000001,4.951219512,2.0,1.104294479,27.57432134,1.0,0.9566155122851562,1
0,2251,9.454545455,0.508474576,1.476190476,2.333333333,4.391304348,5.224489796,6.5121951220000005,3.0,0.9815950920000001,14.80835303,1.0,0.8329740565427622,1
0,2252,9.393939394,0.423728814,1.976190476,1.8333333330000001,4.043478261000001,5.755102041000001,5.609756097999999,1.5,1.226993865,22.97857274,1.0,0.9771815208143818,1
0,2253,9.303030303,0.423728814,1.69047619,2.0,7.3478260870000005,5.408163265,4.634146341,3.5,0.9815950920000001,18.04239833,1.0,0.8229135902745669,1
0,2254,7.2121212120000004,0.847457627,2.285714286,3.166666667,3.217391304,6.244897958999999,7.951219512000001,2.5,1.042944785,54.63817416,-100.0,0.4251226815134884,-100
0,2255,7.909090909,0.762711864,2.0,3.833333333,2.347826087,5.897959183999999,7.975609756,2.5,1.288343558,64.51052298,1.0,0.9488178041454058,1
0,2256,8.606060606,0.423728814,1.119047619,2.5,1.913043478,5.714285714,9.146341462999999,4.0,1.104294479,20.93601782,-100.0,0.6477116175804828,1
0,2257,7.545454545,0.847457627,2.166666667,3.166666667,2.6956521739999997,6.0,8.048780488,3.0,0.920245399,52.76583214,-100.0,0.4113514816956108,-100
0,2258,8.696969697,0.423728814,1.166666667,2.5,1.956521739,6.102040816000001,8.634146341000001,1.0,0.552147239,64.51052298,1.0,0.9757352149827501,1
0,2259,8.575757576,0.423728814,1.166666667,2.333333333,2.6086956519999998,5.8163265310000005,8.829268293,2.0,0.7975460120000001,46.80838026,1.0,0.8050344327843302,1
0,2260,7.3636363639999995,0.5932203389999999,3.166666667,5.666666667,1.8260869569999998,4.448979592,8.609756098,2.5,2.331288344,55.31902579999999,1.0,0.9067348454440425,1
0,2261,5.515151515,1.7796610169999998,4.833333333,1.333333333,4.695652174,5.836734694,6.12195122,3.5,1.472392638,97.70204059999999,-100.0,0.33937967766346444,-100
0,2262,8.878787878999999,0.33898305100000004,0.880952381,3.5,2.0434782609999997,4.8163265310000005,9.951219512,1.5,1.6564417180000002,58.72328402,1.0,0.9854083140699091,1
0,2263,8.212121212000001,0.33898305100000004,2.238095238,2.333333333,2.6956521739999997,4.632653061,9.0,1.5,1.7177914109999999,55.82966454,1.0,0.9450162910842255,1
0,2264,6.706876455,1.297130763,6.737660095,1.4174936669999998,4.744763957,0.304842224,7.195588366,5.1577135,5.290010184,16.68069505,-100.0,0.002576621969573529,-100
0,2265,6.6805484239999995,1.530391017,6.948667143,1.101665667,5.306779,0.537248163,6.211254927000001,5.0575565000000005,5.6873795089999994,69.78712322,1.0,0.9951825763589511,1
0,2266,6.473359847999999,1.6213962709999998,7.098815095,0.986754667,6.188489261,0.18336791800000002,6.147558732,5.3041905,6.023524785,49.36157392,1.0,0.9714976479686137,1
0,2267,6.7723487879999995,1.7505879659999999,7.061762119,0.873726167,6.175314042999999,0.465047755,5.346216634,5.0864395,6.16317638,30.80836664,-100.0,0.44533350816278805,-100
0,2268,6.474964817999999,1.419439746,7.398826262,0.140050833,7.084535477999999,0.6105326529999999,4.980480878,2.450071,6.812527791,0.0,-100.0,2.1497494164287444e-06,-100
0,2269,6.594470758,2.317082119,7.133033524,0.8488959999999999,6.913401738999999,1.4361152240000001,3.3916370000000002,4.8980855000000005,7.862575521,10.38281735,-100.0,1.0275452668834195e-05,-100
0,2270,6.281206212000001,2.1532705080000003,7.6629209760000006,0.865133167,7.466576565,1.223402245,3.1432188539999997,5.121617,7.533892515,0.0,-100.0,1.0000000994736041e-07,-100
0,2271,6.054314606,3.146778898,7.80401181,0.849704833,7.873112087000001,2.198895755,1.105925732,4.926936,9.494699018,5.957281666,-100.0,1.0000000994736041e-07,-100
0,2272,6.008916182,2.9499990680000003,7.922727642999999,0.084423167,8.545303042999999,1.725748571,1.62408961,2.0469645,9.400228589,0.0,-100.0,1.0000000994736041e-07,-100
0,2273,6.010091576000001,3.700421271,4.313209714,2.475367,3.2777566960000004,6.540911776000001,5.419043877999999,1.7156095,1.306214479,0.0,-100.0,0.7894334718819958,1
0,2274,6.635226182,2.773072712,3.52961981,3.191997667,2.455341304,6.4176907960000005,6.47670661,1.4790665,1.327828957,0.0,1.0,0.9392731169857952,1
0,2275,7.930354363999999,1.366753729,2.322050071,4.416745667,1.184487391,6.619331551,7.112899854,0.801872,1.223642025,0.0,1.0,0.9805437178867926,1
0,2276,7.754608152,1.884894237,2.603204119,2.9249185,1.670040217,6.647889959,6.738929732000001,1.5591055,1.146374417,0.0,1.0,0.9169259686998307,1
0,2277,7.2678542120000005,2.458131356,3.046558643,2.399107667,1.86936113,6.751551082000001,6.497636415,1.0225875,1.153228344,15.48920467,1.0,0.9533977948273731,1
0,2278,6.115156091,3.262712542,4.0068495,3.4881436669999997,2.739549826,6.6750962860000005,5.836084171,1.5056174999999998,1.32385135,20.42537908,1.0,0.9447869697975512,1
0,2279,6.658106212000001,2.482816186,3.787997929,5.2051511669999995,2.087519565,6.333099347,6.005893805,1.284246,1.517052454,2.72323636,1.0,0.9339410125786084,1
0,2280,6.010091576000001,3.700421271,4.313209714,2.475367,3.2777566960000004,6.540911776000001,5.419043877999999,1.7156095,1.306214479,28.93602462,1.0,0.9311188918186557,1
0,2281,6.635226182,2.773072712,3.52961981,3.191997667,2.455341304,6.4176907960000005,6.47670661,1.4790665,1.327828957,21.10623072,1.0,0.9425533032304205,1
0,2282,7.930354363999999,1.366753729,2.322050071,4.416745667,1.184487391,6.619331551,7.112899854,0.801872,1.223642025,15.82963049,1.0,0.969526335237752,1
0,2283,7.754608152,1.884894237,2.603204119,2.9249185,1.670040217,6.647889959,6.738929732000001,1.5591055,1.146374417,26.21261806,1.0,0.9286888874989645,1
0,2284,7.2678542120000005,2.458131356,3.046558643,2.399107667,1.86936113,6.751551082000001,6.497636415,1.0225875,1.153228344,26.72325678,1.0,0.9538540041709237,1
0,2285,6.115156091,3.262712542,4.0068495,3.4881436669999997,2.739549826,6.6750962860000005,5.836084171,1.5056174999999998,1.32385135,30.97857956,1.0,0.908635292696792,1
0,2286,6.658106212000001,2.482816186,3.787997929,5.2051511669999995,2.087519565,6.333099347,6.005893805,1.284246,1.517052454,23.99985022,1.0,0.9472280421599056,1
