True value,No.,Si,Ti,Al,Cr,Fe,Ca,Mg,Mn,Na,H2O (ppm)*
1,129,1.934756574,0.033218518,0.095092,0.004625195,0.21826662,0.872336528,0.809697559,0.003512476,0.021321682,231 
1,130,1.949045208,0.024135052,0.096091298,0.016983916,0.213043235,0.855857504,0.800951054,0.005605794,0.015556556,162 
1,131,1.932071806,0.0371418,0.099294552,0.000145809,0.247818775,0.86853946,0.781535562,0.003780275,0.020882882,134 
1,132,1.868048193,0.042946669,0.187549173,0.020385781,0.218793421,0.864895961,0.76387119,0.003708655,0.029677237,191 
1,133,1.927742135,0.03333774,0.096318738,0.002360168,0.244156656,0.869836331,0.797719169,0.004361686,0.025684628,172 
1,134,1.849770519,0.035096759,0.229406584,0.017163818,0.212393807,0.858517487,0.767094212,0.004462511,0.03528245,207 
1,135,1.86032648,0.031709804,0.210016307,0.018982766,0.200668008,0.86025843,0.791881918,0.003922987,0.02859299,314 
1,136,1.916263576,0.035217739,0.126055371,0.002071741,0.233791374,0.873897119,0.775205558,0.005231711,0.031936112,164 
1,137,1.935809479,0.032217168,0.106285685,0.003407605,0.223785104,0.868345013,0.790429035,0.003902432,0.024061889,240 
1,138,1.915398594,0.032304121,0.11208056,0.020960135,0.213505501,0.863616506,0.807268695,0.006308687,0.028668276,168 
1,139,1.924481324,0.028851482,0.128177073,0.02452376,0.199485355,0.879051633,0.766858459,0.00358268,0.02762511,227 
1,140,1.941754925,0.028180905,0.102314601,0.006534943,0.214935236,0.872434978,0.789452042,0.004049945,0.031046506,252 
1,141,1.909394197,0.033422618,0.119762988,0.012553378,0.217450149,0.880591663,0.799767284,0.002513791,0.027980692,201 
1,142,1.898439885,0.041318154,0.138582986,0.001004015,0.245698323,0.87869877,0.765947487,0.005093423,0.031140236,219 
1,143,1.936658795,0.020273728,0.102736538,0.016836096,0.202814304,0.868638567,0.816957259,0.003115195,0.02866691,233 
1,144,1.924242144,0.043668484,0.095391578,0,0.253278617,0.881188173,0.763337148,0.005702029,0.032084753,154 
1,145,1.905770974,0.034551931,0.136278924,0.023727237,0.19848308,0.869466968,0.794465762,0.003460596,0.024845453,324 
1,146,1.893397754,0.033967126,0.142894444,0.02457821,0.201041607,0.886468171,0.789458055,0.004111327,0.024354544,346 
1,147,1.93986291,0.02945726,0.10300976,0.01012892,0.219297492,0.840410385,0.815005249,0.004521414,0.023412606,175 
1,148,1.892367667,0.03459738,0.14677753,0.027007151,0.197072236,0.876810099,0.793522101,0.00347076,0.029035379,216 
1,149,1.933077194,0.029922409,0.097694428,0.002322593,0.231462587,0.872162306,0.803217145,0.004189093,0.024442053,217 
1,150,1.91510349,0.042840858,0.121607102,0.003721277,0.230705966,0.859128222,0.784600474,0.007182403,0.028537094,311 
1,151,1.890978039,0.036849979,0.146482686,0.010872086,0.215742168,0.885266681,0.787410918,0.004458099,0.028243827,257 
1,152,1.85890042,0.045089724,0.206548674,0.021637563,0.217940672,0.854107749,0.755699259,0.003638684,0.031881511,228 
1,153,1.881688235,0.037619066,0.164842831,0.02506948,0.204992138,0.876434665,0.775802235,0.003384626,0.029484811,217 
1,154,1.928554159,0.032074666,0.102608953,0.001476384,0.24802259,0.874311871,0.780981308,0.005156313,0.025634479,472 
1,155,1.858643013,0.045792195,0.202422707,0.021298141,0.220883474,0.877894677,0.73565786,0.003634333,0.033639495,204 
1,156,1.931452103,0.032628923,0.095496819,0.001613928,0.250516062,0.881921219,0.772972745,0.005532947,0.025978892,194 
1,157,1.903507209,0.040098001,0.129838587,0.004423561,0.236060269,0.875127635,0.780907276,0.003734775,0.028450003,313 
1,158,1.937164156,0.024438168,0.098421367,0.012016865,0.202636547,0.875741087,0.815121478,0.004738132,0.025046109,203 
1,159,1.923185841,0.031285787,0.099286566,0.006017403,0.220796261,0.875852048,0.816832495,0.004631546,0.027150205,199 
1,160,1.921559106,0.027189592,0.1128266,0.02168606,0.205770291,0.870232877,0.806078455,0.00411643,0.027412436,236 
1,161,1.922522364,0.03016837,0.116518715,0.023780014,0.197186259,0.865623231,0.804228913,0.002897169,0.027392975,207 
1,162,1.930545775,0.034486897,0.100100414,0.000298163,0.245022332,0.87134198,0.783723256,0.004983113,0.026981874,336 
1,163,1.898651398,0.030918371,0.146507379,0.027940817,0.200012303,0.873485739,0.789006022,0.002319476,0.02453883,200 
1,164,1.915007165,0.02719612,0.128178243,0.024364599,0.195679982,0.874846277,0.800659967,0.003679505,0.023684766,287 
1,165,1.923746107,0.020908687,0.129071973,0.023591473,0.193378781,0.872587131,0.798503871,0.002790824,0.026918032,193 
1,166,1.934266294,0.027453063,0.094658677,0.00724491,0.228686199,0.857988281,0.818993939,0.005647723,0.023401028,177 
1,167,1.880704895,0.03750864,0.150762004,0.026052113,0.199348849,0.87976137,0.798203709,0.003932823,0.028968445,222 
1,168,1.928104044,0.032028552,0.112727821,0.011971663,0.203041539,0.871402819,0.800900807,0.003838311,0.025501921,274 
1,169,1.926405746,0.023830326,0.109450971,0.019092367,0.247304466,0.786020945,0.857397301,0.005342747,0.019973611,109 
1,170,1.931350881,0.026370586,0.096583365,0.014701576,0.245944571,0.820943303,0.835140922,0.003661371,0.020881092,150 
1,171,1.934548079,0.026831893,0.089988419,0.00583021,0.261441655,0.824910977,0.830728555,0.004637231,0.02159147,115 
1,172,1.962654241,0.02623641,0.069302603,0.003915348,0.26823912,0.783165536,0.843239093,0.008044909,0.01698267,85 
1,173,1.940003836,0.028564503,0.095209658,0.00298547,0.260063022,0.822513566,0.818582009,0.004891697,0.018662846,109 
