True value,No.,Si,Ti,Al,Cr,Fe,Ca,Mg,Mn,Na,H2O (ppm)*
1,448,7.227313879,2.199636356,2.556641357,1.298070667,4.613133957,6.519382061,6.238624878,0.3778395,0.459352393,5.787068754
1,449,6.517285636,2.516539831,3.478950333,0.6203495,5.235443435,5.975006898,6.114065415,1.803908,0.703896196,9.02111406
1,450,6.186622848,2.941768898,3.818688857,0.7686075,5.478239783,6.10238049,5.598202976,1.431825,0.595846564,6.63813331
1,451,6.043665939,2.935138559,4.091643262,1.053515667,5.175855043,6.514872939,5.039740341,0.9291765,0.654290061,7.318984952
1,452,6.921669182,1.797890678,3.07222469,3.0350445,3.95072187,5.888758735,6.887345707,0.311648,0.607829141,6.467920398
1,453,6.871453636,2.796577203,3.086215071,0.85798,4.938125609,6.256479694,5.820015976,1.6607875,0.459490307,8.340262418
1,454,7.369951,2.585038305,2.798830786,0.719807333,4.225074,6.074302122,6.214310049,1.8445065,0.48815865,9.872178614
1,455,6.890027182,2.32543339,2.728728667,0.874318,4.997375913,6.151510061,6.700350878,1.061572,0.600986748,7.999836596
1,456,7.086236303,2.044499915,2.6782865,1.362097833,4.445668304,6.040129429,6.990972024,1.407137,0.356618037,14.2977143
1,457,7.161408333,2.192331356,2.801463929,1.708420667,4.651250783,5.314265449,7.278409195,1.0732795,0.40501908,12.59558519
1,458,7.717129758,1.854152034,2.216735881,2.060589333,3.470660217,6.20109798,7.015157341,0.202101,0.553023804,16.34026923
1,459,7.169291,2.086920763,2.589914262,1.6665355,4.356399478,5.802577878,7.243417659,0.747379,0.480203804,10.38281735
1,460,6.196893909,2.127623051,3.559906286,4.652458667,3.152466783,6.915375714,5.958626854,0.6548725,0.634758528,15.82963049
1,461,4.579768515,4.077138475,5.275891738,2.6643945,4.485836783,6.726016041,4.571046634,1.5398265,1.15490589,11.91473354
1,462,7.047856667,2.03802822,2.995130452,2.126410667,5.497874783,5.865407163,5.982966683,0.8132285,0.690664417,3.914726736
1,463,4.955143545,3.70387661,5.087361238,2.372171167,4.531453652,6.472477163,4.842756683,0.9293865,1.154494417,3.914726736
1,464,4.950973697,3.757188051,4.849213548,4.5939555,4.16565587,6.571694612,4.753820756,0.7217695,1.355427301,7.659410774
1,465,3.44794697,5.032745847,6.156142952,2.520109167,5.272660652,6.740246184,4.062062024,1.0619815,1.280116012,9.701965704
1,466,6.993535333,2.610678983,2.837477167,0.166049667,5.513595261,6.448577796,5.603617902,1.9934545,0.924035583,9.531752792
1,467,7.090275515,2.527744576,2.605917143,1.559358833,4.975493522,6.459581796,5.841867659,1.295874,1.057159877,6.97855913
1,468,7.657443182,1.830312458,2.265625762,1.68776,3.729231652,6.015099857,7.139693049,0.8393105,0.744890368,8.85090115
1,469,7.259610818,2.091964492,2.350543714,2.252555333,3.900901087,6.239805776,6.979195195,1.237953,0.802939325,2.042384716
1,470,4.776736212,3.538206864,4.906580214,4.385477667,3.981847826,6.623880612,5.160390732,1.1679945,1.237449816,3.574300914
1,471,5.685482394,3.86906839,4.213396429,1.540875333,4.772874739,6.712083204,4.612308854,1.933774,1.226489387,4.59557838
1,472,2.937044515,5.318800254,6.972945024,0.316445167,5.928078478,6.809082286,3.408848293,1.7003795,1.574657055,8.340262418
1,473,6.293350909,3.461075,3.551033571,1.240504,4.205155174,6.763255531,5.223790805,1.6010625,1.237077546,6.467920398
1,474,7.259518636,1.922115593,2.428666381,1.783282333,4.263160348,5.981944286,7.181623268,0.718382,0.846998896,6.467920398
1,475,3.617810667,4.639884322,6.23341181,3.108054167,4.991629435,6.633831571,4.00794139,1.6912155,1.346323988,9.191326972
1,476,3.802256515,4.925902034,5.959082262,1.5763595,5.36734987,6.922668061,3.802377439,0.991251,1.245473006,9.191326972
1,477,5.050709152,3.258974237,4.701190405,3.573740333,4.464308957,6.783798429,4.995936537,1.3549945,0.769831718,2.382810538
1,478,5.392555273,3.137127458,4.638442476,3.566986833,4.324119304,6.605353939,4.932106317,1.252922,0.661484356,4.084939646
1,479,3.461192152,5.409843729,6.675395833,1.554499667,5.310615826,6.616342918,3.39060922,1.359708,1.075976442,4.9360042
1,480,7.292033909,2.100800254,2.398084738,2.198960167,4.153177957,5.745823469,7.250396732,1.3105155,1.082350675,6.467920398
1,481,7.454790212,1.99015822,2.189848,2.794423167,3.739008783,6.125061939,7.073159829,0.5292235,1.00891319,4.59557838
1,482,7.415595152,2.488389153,2.356799429,1.027951833,5.066970565,5.913304082,6.430654341,1.5971075,1.039452883,6.80834622
1,483,7.601809364,1.861920508,2.274564738,1.993113667,3.849641087,5.992774306,7.066828024,0.6874555,0.89584184,5.106217112
1,484,7.395885455,1.783877712,2.2053375,2.699004,3.581563522,6.149506306,7.303423366,2.1294935,0.815169509,3.914726736
1,485,7.375853727,1.777757203,2.242377976,2.587173833,4.04544287,6.067377673,7.096455805,1.65057,1.175666871,5.787068754
1,486,4.135267273,4.565463559,5.82797081,1.3125075,5.18849587,6.456605306,4.325987098,1.086075,1.546749018,4.76579129
1,487,7.111463606,2.193163983,2.660174643,1.050955667,5.051377609,5.847895571,6.758735195,1.5950505,0.774026564,3.574300914
1,488,6.514584818,2.09336178,3.313356,2.943099167,3.309613957,6.678411224,6.25381922,1.681264,1.199062209,3.914726736
1,489,5.169018091,3.083198559,4.789924238,3.624283333,4.122643217,6.957469449,4.673341951,0.9117495,1.230702577,2.72323636
1,490,4.911123727,3.779702797,5.112132619,1.345391833,4.765958174,6.792436694,4.525885293,0.7232985,1.292961534,2.893449272
1,491,5.056331,3.877273475,5.225054929,1.584816167,4.223361652,6.771453653,4.36436639,0.838383,1.138939693,8.680688238
1,492,6.775547848,2.672247881,3.169565476,0.710712167,5.282725478,5.740550306,6.348836976,1.20469,0.695510798,8.680688238
1,493,4.898231727,3.767931695,5.160166167,2.936651333,4.484812,6.470825531,4.732133098,0.980197,0.929350859,7.489197864
1,494,4.427258909,5.136228051,5.287447238,1.691872333,5.88265013,6.487932918,3.926524561,1.0304585,1.164639632,6.297707488
1,495,7.446169788,2.033509237,2.464486167,1.528094667,4.214687304,6.173295531,6.752170512,0.2203775,0.286804908,8.170049506
1,496,7.313397758,1.922108305,2.290479429,1.516533333,3.993301174,6.45610251,6.957598756,1.6351865,0.586271656,5.106217112
1,497,4.620772485,3.779802034,5.424714619,2.241803833,4.971266652,6.387839776,4.650200415,2.52895,1.022457975,9.701965704
1,498,7.013102788,2.882341695,2.48518031,0.590633333,5.240871,6.88962951,5.492414512,1.914105,0.930160429,7.829623684
1,499,6.190543121,4.389633475,3.416848071,0.505782167,6.529635348,6.736011367,4.035436024,1.3865205,0.86420227,9.531752792
1,500,3.588290848,4.791330339,6.10884619,2.746772167,5.139707522,6.735557571,4.111715366,0.909947,1.148874969,8.340262418
1,501,6.580978061,2.471253475,3.45899531,3.183358667,3.151878087,6.874847429,5.650876902,1.253447,0.578327055,8.85090115
1,502,7.270944455,2.01912839,2.614510286,1.834525833,4.781686261,5.690658939,6.922611341,1.053443,0.489120675,6.97855913
1,503,5.920571182,2.675900847,3.951210476,3.605611333,3.588914522,6.829044041,5.541081122,0.6323805,0.809447975,10.72324317
1,504,5.838785939,3.106000085,4.544548405,0.959785833,4.69562713,6.455455612,4.915730732,1.857137,0.529806196,5.276430022
1,505,7.456404303,1.963029322,2.373154952,1.597597167,4.046131609,6.145741898,6.950009707,0.7179145,0.561236933,5.276430022
1,506,7.236384727,2.083553051,2.505839595,2.584705833,4.436741739,5.492844122,7.345054537,1.689868,0.475474294,9.361539882
1,507,6.290043667,3.261382966,3.219293571,2.042106833,4.505652739,6.998323959,5.363721146,1.052012,0.690741779,10.55303026
1,508,6.259380606,3.530874237,3.384846333,0.66444,4.961600304,6.870837306,5.197222049,1.413198,0.629034785,9.191326972
1,509,4.533766879,4.261109746,5.678241619,1.834087667,5.085965043,6.211782857,4.463437195,1.1632265,0.83328227,10.72324317
1,510,3.23433397,4.831207797,6.774283929,1.409241833,6.101864174,6.387414265,3.791893707,1.7004665,1.025722761,7.829623684
1,511,6.699317485,3.15163678,3.3646725,1.975093167,4.615495652,6.692011204,4.860001415,0.8578265,0.75773638,13.27643683
1,512,4.073031182,4.780115339,6.009920857,1.9542075,5.126332522,6.639015163,3.847987951,0.4904395,0.943627301,10.38281735
1,513,7.01107903,2.6284,2.772079929,1.622293833,4.767905217,6.640214633,5.59510322,1.529864,0.736879202,7.148772042
1,514,4.242004121,4.188365254,5.682276286,4.556852,4.311064391,6.628444347,4.291239585,1.1399855,0.922476626,11.57430772
1,515,4.704728091,4.797455169,5.153269762,2.034264833,5.011279348,6.726658837,4.048854122,1.421325,0.870214233,6.297707488
1,516,7.083352636,2.58082661,2.832190762,1.421631,4.955739391,6.646952633,5.353893829,1.271811,0.752462025,9.191326972
1,517,4.863485697,3.83088178,5.546228952,1.386687,5.247295783,6.255065367,4.321190634,0.9449025,0.977165706,10.21260444
1,518,7.693764152,1.849389153,2.164208857,2.873411667,3.38494513,6.283812286,6.863736098,1.450784,0.464396626,8.510475328
1,519,4.545521333,4.296863814,5.445515952,2.343176333,4.710151913,6.692474612,4.284875829,1.046403,0.968840307,10.21260444
1,520,4.994609273,3.639179407,5.187620762,2.200228833,4.938270652,6.540035531,4.434758293,0.4882325,1.04361546,11.40409481
1,521,7.702409576,1.816643814,2.266506786,2.337625333,3.658503087,5.751082245,7.322109098,0.867491,0.558228589,7.318984952
1,522,6.052478818,3.840949915,3.85930181,1.116596,5.188269174,6.597645918,4.689864,1.2950605,0.823952883,6.297707488
1,523,7.793370606,1.738460085,2.206202714,2.327321,4.031780609,5.329973041,7.552806707,1.7380845,0.629735583,6.467920398
1,524,5.881750485,2.718665339,4.20366531,4.6006055,3.453429913,6.826149592,5.001581293,1.7091235,0.799301104,6.63813331
1,525,7.596359242,1.902404153,2.525883286,1.546666167,4.028884391,5.762045796,6.947533854,2.1326515,0.499893865,10.55303026
1,526,5.956544333,2.827359068,4.278467405,1.432883167,4.349984348,6.412890939,5.320981634,1.898115,1.100028528,7.829623684
1,527,5.622690576,2.709075,4.268193548,2.812817833,3.831109957,6.691793939,5.578360293,1.032289,1.40686092,5.446642934
1,528,7.361703848,1.997650932,2.48939719,1.590571833,4.183820043,5.794037898,7.135413098,0.794865,1.111463865,6.297707488
1,529,5.013830606,3.941508305,4.897632429,1.6014215,5.971735087,6.423964204,4.287511146,1.298613,1.238602761,6.97855913
1,530,5.489502879,3.242507034,4.561907214,1.345365333,3.934217261,6.864338041,5.16547022,0,1.292927485,11.2338819
1,531,6.343011758,2.502786949,3.586920119,2.3651435,4.374697739,6.230127531,5.995539195,0.846356,1.120132393,9.531752792
1,532,6.929859061,2.436359322,2.81243581,1.184350833,4.941535391,6.061269143,6.441159024,1.450832,0.876309387,6.467920398
1,533,7.439111818,1.680892712,2.249514405,2.679533167,3.578212739,6.264019714,7.100265683,1.336877,0.980839325,7.999836596
1,534,7.461612182,1.708178729,2.113270524,2.491230167,3.830496522,6.167223082,7.28822122,1.230613,0.931265951,9.02111406
1,535,7.826392939,1.723830593,2.32781481,1.295204167,3.354876957,6.129959714,6.977203683,0.1397945,0.992804601,6.80834622
1,536,3.059253788,6.081882627,6.233533143,1.935333667,5.737651261,6.788207265,3.719098829,0.587104,1.678629755,8.680688238
1,537,7.335514727,1.58452839,2.200250143,2.711423667,3.752806,6.260013245,7.261094707,1.3767925,1.156924172,9.531752792
1,538,6.798012152,2.660001441,2.911444167,1.4272405,4.630217652,6.627118163,5.76354078,1.3933595,1.162371534,8.680688238
1,539,5.99233403,2.524522458,3.971411643,3.079886,3.59445787,6.762531041,5.636747707,0.2662625,1.083875276,10.04239153
1,540,6.916789818,3.251750424,2.635821738,0.284716,6.147175043,6.809561041,4.843024146,0.8046325,1.276635092,4.255152558
1,541,5.081719,3.219265508,4.942606214,2.642218167,4.295625826,6.74332298,4.861021829,0.822321,1.325026994,12.25515937
1,542,6.920032636,2.537065932,2.798926929,0.993553667,4.73100987,6.632421429,5.878534463,1.205301,1.030222945,7.148772042
1,543,5.878555636,2.679487966,4.183247929,4.711437667,3.340139783,6.294734918,5.68620339,1.299717,1.145135521,4.76579129
1,544,5.526754364,3.247922712,4.564199048,1.658251167,5.70807013,6.008246184,5.029077878,1.391008,1.098226748,7.999836596
1,545,4.41730203,4.461178475,5.631396667,1.455686833,4.865915435,6.560121959,4.247796463,1.5699845,1.488764233,7.318984952
1,546,4.968508061,3.156641102,5.127242595,2.109621,4.897136826,6.646769204,4.697537244,0.660724,1.329147485,10.72324317
1,547,5.233298455,2.999612119,4.465491024,4.9883725,3.772177522,6.654135857,5.35407122,1.233273,1.263062761,6.63813331
1,548,5.67091097,4.21299822,3.63397219,0.5312745,7.179568478,6.72294149,4.123357049,1.5652155,1.635475031,8.170049506
1,549,6.87960703,2.438770254,3.145097976,0.9946955,3.898687261,6.339574041,6.263306829,1.300714,1.11553184,10.89345608
1,550,7.227607152,1.957625169,2.463022952,1.756281167,4.290648609,5.868799347,7.245252927,1.5010725,0.857349387,7.829623684
1,551,6.576208212,2.590027034,3.37504531,0.691876667,4.516773435,6.639706878,5.658607293,2.411597,0.91206816,4.76579129
1,552,4.830674576,3.854412458,4.942689357,3.816500333,3.722712478,6.728135306,5.026985268,0.157663,1.257751288,5.276430022
1,553,4.851054273,3.375090508,4.667544,5.4075625,3.83293813,6.852976837,5.070169634,1.0656695,1.348860307,7.148772042
1,554,7.136384758,2.159257119,2.514948905,1.779522,4.715548261,5.892181714,6.941895341,1.044133,0.88370184,5.787068754
1,555,4.342201545,4.174859746,5.46830931,1.479847,5.021704217,6.888347082,4.39337222,0.726862,1.221559202,11.2338819
1,556,6.991625424,2.484915593,2.574342571,2.048935333,5.240686522,5.868269612,6.607983488,0.8466745,0.746385767,6.80834622
1,557,7.204857455,2.201024237,2.765696714,1.242229833,5.421972565,5.082591551,7.072576098,1.770995,0.901387546,6.467920398
1,558,6.924199939,2.753253051,2.82211769,1.706325,4.180252696,6.837758388,5.649352659,0.37713,1.08,9.531752792
1,559,4.439076121,4.103662966,5.344905,1.4118485,5.083981739,6.933187347,4.317984902,0.9328285,1.555592699,5.787068754
1,560,5.834767818,3.321622966,3.645039381,1.942419,5.377823391,6.812337122,5.109854366,0.1098,1.187446258,4.9360042
1,561,4.172251758,4.343939746,5.714697476,1.283261167,5.453634435,6.868949082,3.945324659,0.4740665,1.634426196,3.404088004
1,562,6.718610545,2.58091822,2.584329286,0.803345667,5.496636826,5.947953327,6.930452976,2.5349955,0.739663252,5.276430022
1,563,2.871867667,5.915337966,6.638212476,1.155441167,5.33984413,7.163446878,3.493372683,1.4025495,1.213461534,5.446642934
1,564,5.07292803,2.748002542,4.462940452,4.904207167,4.107687957,6.712779143,5.491212683,0.788102,1.52292638,5.957281666
1,565,3.387517788,5.007602881,6.694529167,0.573522,5.072080826,6.994244286,3.529164293,1.525482,1.436175951,9.701965704
1,566,6.168821364,2.718199492,3.581722143,0.668272833,4.826502826,6.539961082,5.905673585,1.426653,0.992852883,5.276430022
1,567,7.909531303,2.208783644,2.554864119,1.2109385,4.575810652,5.951935082,5.727934829,1.6859805,0.783190613,7.999836596
1,568,7.459777758,1.88497178,2.53211869,1.194077333,4.503814,6.025329837,6.588534195,1.997515,0.913539325,8.510475328
1,569,7.696209727,1.770787203,2.39602481,1.588984833,4.015775304,6.043237061,6.736693244,2.143667,0.433858712,7.318984952
1,570,7.478909606,2.684461017,2.54869131,1.642340167,4.181414652,6.860846673,5.148675951,2.024186,0.943799325,6.80834622
1,571,2.43754303,6.691594746,7.355122881,0.463558833,6.244359043,6.869126653,2.598760634,2.0185345,1.271415399,6.97855913
1,572,5.686094576,3.419595,4.159414024,2.7368005,5.19248513,6.528849286,4.66607839,2.8374295,1.044930123,6.63813331
1,573,7.247456667,1.983434576,2.080047214,2.931860833,3.607250391,6.629415776,7.022993195,2.0035515,0.634493988,5.446642934
1,574,6.464316424,3.149116102,3.225812476,1.3762205,5.723968217,5.903732592,5.789108463,2.140742,1.025117607,6.127494576
1,575,6.021370091,2.726948136,3.968721429,3.417884667,3.734617696,7.026852388,4.973089024,1.2590285,1.020430184,7.318984952
1,576,5.662973909,3.250177458,4.223923262,3.035102833,4.353695,7.068903653,4.56154661,1.560133,0.854171963,4.9360042
1,577,5.674064273,2.889822034,4.133999762,3.976105667,4.035569435,6.562826122,5.401621463,1.548029,1.181092761,8.340262418
1,578,4.649010576,3.955080169,5.057952714,3.323269333,4.676634913,6.957859694,4.294967463,1.8251225,1.291205706,6.80834622
1,579,6.260341273,2.923060339,3.862693048,1.732349667,4.69265413,6.451622327,5.117726171,2.3459595,0.958676319,3.744513826
1,580,5.919381909,3.461634153,3.920907786,3.116024167,4.052447261,6.467553816,5.293966878,1.893433,1.117654969,6.127494576
1,581,5.681366152,3.230795763,4.163268333,4.293369333,3.838665609,6.622631898,5.128716537,1.160355,1.222143129,4.76579129
1,582,7.566399273,2.189389322,2.527596548,0.8664075,4.30277713,6.210768082,6.219309366,1.548749,0.985413129,7.318984952
1,583,5.720377242,2.780424068,5.947036881,2.735313667,3.55611,7.183994184,1.622488854,1.5309725,5.076463252,30.80836664
1,584,7.006540364,2.626771102,3.14274881,3.971143833,3.527828696,7.819654408,3.580417,1.329499,1.912128528,27.57432134
1,585,4.276494879,5.873931186,4.467007667,0.134197833,5.817660783,8.708523735,2.575658683,1.7092635,1.742166319,38.46794764
1,586,5.702404455,2.287753475,7.559140786,0,4.723414478,2.854718469,4.183787683,1.559586,6.846523988,17.87218542
1,587,7.317784879,3.669056525,1.857878119,0.029614,4.071958174,8.505529204,4.014712951,1.7132165,2.622598466,18.72324998
1,588,4.227598121,6.194195593,4.815484,0.566875667,5.358394043,8.524579714,2.342332634,1.4863105,1.657884172,31.99985702
1,589,5.500189152,5.252321271,3.673437143,0,5.140081348,8.747424653,2.547220902,0.9225965,1.826802515,36.59560562
1,590,7.394206485,4.024370593,1.942095905,0.0680855,4.223211565,8.257828143,3.766196854,1.4223675,2.424169693,28.25517298
1,591,3.835162152,5.494925254,5.647670048,0.828703667,5.568502174,8.516280061,1.781533439,1.058958,2.486307485,20.7658049
1,592,8.06513203,1.666892119,1.837804714,1.171637833,3.065373261,8.117231755,4.886675293,1.4375,2.129141166,36.08496688
1,593,3.271081273,7.02082178,6.330202833,0,5.514859565,8.441081714,1.083765829,1.13422,2.39284227,26.55304388
1,594,8.069938152,3.299955678,1.272869357,0.171964667,3.860862652,8.535223612,4.101512829,1.515955,2.05434319,19.74452744
1,595,4.825214606,5.688923644,3.91946119,0.1978405,5.809713913,8.746770184,2.622991293,1.1127485,1.722630123,49.87221266
1,596,3.619328667,6.200973051,5.399523548,0,6.076045043,8.666724469,1.934005293,1.526085,1.816437239,42.7232704
1,597,4.382242939,6.268002034,4.552769976,0.234122,6.092167522,8.558874694,2.027917195,1.31281,1.890881656,42.5530575
1,598,7.437638303,3.913617458,1.98397231,0.1913105,4.094742304,8.109863918,3.973198902,1.37163,2.422329264,28.5955988
1,599,5.191269152,4.239811102,4.389013095,0.6225985,5.214069435,8.368614755,2.802297902,1.3975385,1.72948184,39.31901218
1,600,3.796965394,5.515869407,5.624759024,0.451542167,5.445444348,8.403902898,2.329784537,1.0206585,1.487703313,30.63815374
1,601,5.603158,4.295533898,3.756118405,0.562796167,5.18541787,8.437176755,3.130860512,1.253479,1.330902209,52.42540632
1,602,4.978853788,5.355957712,4.047965548,0.0744095,4.996636435,8.46689102,3.131349805,1.052265,1.787208957,43.91476078
1,603,3.872925848,6.594246356,5.075559119,0.084967333,5.152145652,8.693588204,2.344937366,0.7710595,1.605415276,54.29774834
1,604,3.37821097,6.240206017,5.876909095,0.2287505,5.92968113,8.408360408,1.913630317,1.294592,1.904887669,27.74453426
1,605,5.892209242,4.252700593,3.510639476,1.145388,3.96918,8.464637612,3.528123073,0.589639,1.714586871,44.93603824
1,606,3.948519455,5.651001356,5.480299714,0.648500167,5.09432487,8.502998306,2.313509439,0.318209,1.603872515,74.72329764
1,607,2.481328727,7.274075085,6.672005738,0.710472167,5.661440826,8.52000098,1.416037146,0.820111,2.036631227,82.21266572
1,608,4.676054939,5.357057034,4.506409952,0,5.452989739,8.660649837,2.460495732,1.3867505,1.77773362,28.4253859
1,609,5.368600273,4.55904822,3.82337219,0.452761833,5.340297478,8.445637408,3.075835561,1.3112515,1.771350123,29.10623754
1,610,4.449246394,5.717899153,4.398809881,0,5.597393739,8.620431041,2.717996683,1.3030225,1.820685399,63.1488197
1,611,6.605641333,4.184648983,2.627244381,0.074360333,4.22334613,8.807751163,3.283464171,2.071274,2.295909755,69.4466974
1,612,5.115014,5.095276186,3.880507286,0,5.319822174,8.581065918,3.04202661,0.8505625,1.91448773,23.8296373
1,613,4.247304364,6.239390339,4.728681048,0.0500035,5.870992826,8.576421796,2.098957366,1.0767595,2.14801319,28.76581172
1,614,4.960896909,5.492448051,3.953452833,0.407443833,5.21289287,8.659020204,2.921504195,1.6129425,1.203269202,40.51050256
1,615,5.688318485,3.094100932,4.65696381,4.549553667,3.656105739,7.691529286,2.89243222,1.635272,2.433410429,22.80835984
1,616,7.927001879,2.013696186,2.749217905,3.019090333,2.809744217,7.471009918,3.810476268,1.181409,2.990587178,33.53177322
1,617,5.165638667,5.406578475,4.059501262,0.024687333,5.211177826,8.444736388,2.768152805,1.1425665,1.665430429,59.06370984
1,618,5.331133818,4.960694322,4.250463071,0.281081,5.005076391,8.367789796,2.659828537,0.7449005,1.529238834,29.44666336
1,619,4.569466576,5.334129492,4.468051881,0.357618333,5.749394609,8.511357265,2.650029537,1.4526885,1.52547454,29.44666336
1,620,6.842066606,3.35556661,2.95704569,2.160060333,3.778723522,7.988736408,3.621710439,1.684437,2.479988466,34.21262486
1,621,5.131866273,4.975952542,4.014857762,0.3629075,4.906105739,8.579856939,3.070553415,0.687045,1.657356074,34.8934765
1,622,5.556375727,5.198389492,3.45225019,0.094689167,4.651524174,8.79707749,2.990421415,1.089179,1.990937669,36.08496688
1,623,6.358509364,3.451666441,3.282455619,0.889551833,3.272129217,8.53700898,3.943663951,0.7624015,1.707480491,64.8509488
1,624,5.563926212,5.22470839,3.454497976,0,4.658012739,8.697913469,3.098212902,1.82319,1.721318405,94.29778238
1,625,3.222714545,6.349273136,6.307816452,1.053680167,4.918301913,8.403862857,1.73993978,0.9308895,2.347468098,71.31903942
1,626,6.483787121,5.02524678,2.924401548,0.221709167,4.178740478,8.13310998,3.372857024,0.934258,2.44815638,49.19136102
1,627,4.449944152,5.489302712,4.665802952,0.069761833,5.948395043,8.806886878,2.147803683,0.944899,1.378856258,45.61688988
1,628,7.375310515,3.709917373,2.236466619,0.153016333,4.189667304,8.682221653,3.149708463,2.205132,1.807395215,45.61688988
1,629,4.736765818,5.510608814,4.072108952,0.109479,5.288439,8.871179612,2.700120829,1.6153735,2.07273362,33.53177322
1,630,4.189154152,6.253506949,4.41650819,0.139685667,6.258564435,8.686688857,2.300027585,1.4109775,1.808787546,95.99991148
1,631,7.226091424,4.170418559,2.026214833,0,4.147836261,8.149220245,3.991701439,1.2075285,2.860880307,62.46796806
1,632,6.692727667,3.813814915,2.91528319,0.147772167,4.238046304,8.230069224,3.565723512,0.965706,2.291865031,51.23391594
1,633,7.284099909,3.877756864,2.444458381,0,3.980040348,8.287455857,3.527085,0.5335015,2.003359509,30.63815374
1,634,5.885175788,3.220110763,5.180459,8.386501333,2.498062435,7.086121429,1.805173976,1.555043,4.450040982,47.14880608
1,635,7.739147,3.498775593,1.80490869,0,3.763833826,8.462659367,3.870169488,1.4135765,1.996891472,23.6594244
1,636,6.393894515,3.693794746,3.213419738,0.014764667,3.556176217,8.654734735,3.669374195,0.838343,1.898585828,64.34031008
1,637,7.894869818,4.158522881,1.776446524,0.039291167,4.05438113,8.403003612,3.191394878,1.041818,2.044520429,30.97857956
1,638,7.351350879,3.768711525,2.084865143,0,3.748981478,8.459669878,3.941134439,1.7520405,1.884767055,55.1488129
1,639,6.577837576,4.504190678,2.739993286,0,5.026208,8.323392551,3.187906659,1.563934,2.006497914,30.46794082
1,640,7.622934091,3.945759576,1.699558095,0.131577,4.176687957,8.366081837,3.849295049,1.3313085,1.866923988,76.59563966
1,641,6.810651727,2.796232203,3.311807357,4.157462833,3.437327174,7.654516673,3.657733512,0.327424,2.276950368,48.34029646
1,642,8.060867152,3.404295763,1.749401929,0.126309667,3.780207348,8.079264061,3.905603293,0.8275285,2.258863497,30.29772792
1,643,8.022853152,3.432788644,1.563511357,0.019358167,4.102058261,7.975854449,4.129491098,1.7265115,2.244235031,28.25517298
1,644,7.457180667,3.984724153,2.018096643,0.108102167,3.970052565,8.308720327,3.747996902,1.2634125,2.152159571,29.10623754
1,645,4.086532909,6.085278644,4.878765476,0,5.846717826,8.664221286,2.235179683,1.4089545,1.612206074,23.14878566
1,646,4.952752455,3.991694746,5.0934795,4.366088667,3.87632287,7.974780245,2.728481049,1.43027,1.34707411,33.53177322
1,647,7.169021455,4.021273136,2.291264071,0.127495333,4.392303609,8.316306776,3.546930927,1.544509,1.916682822,76.76585256
1,648,4.514372455,6.239614153,4.533178357,0.109310333,5.606053739,8.528043163,2.243465317,1.117841,1.772847301,63.65945844
1,649,7.762286606,3.731160763,1.904679929,0.2169055,4.074517,8.528478102,3.199702829,1.853734,2.271786319,81.02117534
1,650,6.439735212,4.731493305,2.685962286,0.355724833,4.703021348,8.446468898,3.348123659,1.254447,1.970045644,41.36156712
1,651,7.513812303,3.066837203,1.91846319,0.059391,3.95875713,8.598752612,3.993683415,2.036074,2.072530613,92.08501454
1,652,6.774321545,3.699125,2.338328667,0.084668667,4.747850435,8.58628951,3.748788756,1.2005465,2.214221104,85.61692392
1,653,5.758770727,4.592091525,3.763014762,0.892744833,4.843027435,8.676340898,2.428428317,1.2592895,1.706196074,114.8935446
1,654,7.392378727,3.836389407,1.999116357,0.0734265,4.231920565,8.374331408,3.811538415,1.4159495,1.868396626,60.59562604
1,655,7.171136121,3.951126186,2.26016481,0.118192833,4.146646217,8.534936367,3.65014078,0.997159,1.402162331,37.9573089
1,656,6.119796697,4.884495,3.399625286,0.147038833,4.864353826,8.330552735,2.723614854,1.638279,1.964219264,46.97859318
1,657,4.006406939,6.730427881,4.404791833,0.148709333,5.233536391,8.955114714,2.624031488,0.685061,2.00036411,56.17009036
1,658,5.606462364,4.980807203,3.580544238,0,4.392985348,8.697679796,3.155157488,1.588556,1.691033067,26.55304388
1,659,5.111607879,5.820791017,4.246116238,0,5.197381043,8.71918,1.968644366,1.095594,1.840575706,31.14879246
1,660,5.609680515,5.157911356,3.814256119,0.280039167,5.136056391,8.531539816,2.509853902,1.436908,1.300225706,63.48924552
1,661,7.285110636,3.325084153,2.238088643,0,3.916330826,8.617572612,3.75201478,0.722257,2.15044546,45.44667698
1,662,6.499390182,4.557473305,3.108763119,0.3014685,4.323749043,8.348838367,2.942958049,1.594021,2.278816687,51.06370304
1,663,5.485274606,4.388135763,3.820023333,0.396979167,4.223138783,8.718571347,3.289254463,1.594856,1.778965521,50.21263848
1,664,5.272854121,5.784263729,3.522493738,0,5.213956826,8.808049082,2.822355049,1.723637,1.211199141,49.53178684
1,665,5.985711636,3.116945085,4.64290881,4.226457833,4.533297391,7.266535735,2.259519634,1.017987,4.020282209,52.2551934
1,666,7.049177273,3.268597034,2.605663071,0.019529,3.780776609,8.44087502,3.800892024,2.196804,2.329538957,38.97858636
1,667,5.39740197,5.102910932,3.74677969,0.267939167,4.359392174,8.588516837,3.376764707,0,1.321909877,32.17006994
1,668,4.65018597,5.587037712,4.439292405,0.254511,5.603678913,8.639330755,2.629400829,1.154815,0.485061104,34.21262486
1,671,4.83572897,4.845258475,4.691245381,0.998005,4.651075174,8.339952796,2.77139361,1.4694785,1.865024663,50.89349012
